SUID	Adduct	charge	cluster index	Compound_Name	Compound_Source	Data_Collector	GNPSLibraryURL	GNPSLinkout_Cluster	INCHI	Instrument	Ion_Source	IonMode	Library_Class	MassDiff	MQScore	MZErrorPPM	name	number of spectra	PI	RTConsensus	RTMean	shared name	SharedPeaks	Smiles	SpectrumID	sum(precursor intensity)
699	EI	0	50	"L-Valine, TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000946796	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""50.0"""",""""main.cluster index_upperinput"""":""""50.0""""}"""	"InChI=1S/C8H19NO2Si/c1-6(2)7(9)8(10)11-12(3,4)5/h6-7H,9H2,1-5H3/t7-/m0/s1"	EI	EI	EI	3	189.118	0.886012	1.00E+06	50	161	NIST	5.01	5.01	50	8	CC(C)[C@@H](C(=O)O[Si](C)(C)C)N	CCMSLIB00000946796	2.19E+07
698	EI	0	51	Dimethyl N-methyl-N-methoxymethylamino-butanedioate	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000968691	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""51.0"""",""""main.cluster index_upperinput"""":""""51.0""""}"""	"InChI=1S/C9H17NO5/c1-10(6-13-2)7(9(12)15-4)5-8(11)14-3/h7H,5-6H2,1-4H3"	EI	EI	EI	3	219.111	0.552629	1.00E+06	51	78	NIST	5.01	5.01	51	6	CN(COC)C(CC(=O)OC)C(=O)OC	CCMSLIB00000968691	4593342.779
700		0	53					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""53.0"""",""""main.cluster index_upperinput"""":""""53.0""""}"""									53	112		5.13	5.13	53				8676451.717
695	EI	0	55	"Lactic Acid, 2TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943186	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""55.0"""",""""main.cluster index_upperinput"""":""""55.0""""}"""	"InChI=1S/C9H22O3Si2/c1-8(11-13(2,3)4)9(10)12-14(5,6)7/h8H,1-7H3"	EI	EI	EI	3	234.111	0.926266	1.00E+06	55	101	NIST	5.19	5.19	55	10	CC(C(=O)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000943186	4107701.245
697		0	56					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""56.0"""",""""main.cluster index_upperinput"""":""""56.0""""}"""									56	81		5.19	5.19	56				2547637.319
696	EI	0	57	"Ethyl 3-hydroxy-2,2-dimethylbutanoate, TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943149	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""57.0"""",""""main.cluster index_upperinput"""":""""57.0""""}"""	"InChI=1S/C11H24O3Si/c1-8-13-10(12)11(3,4)9(2)14-15(5,6)7/h9H,8H2,1-7H3"	EI	EI	EI	3	232.149	0.808356	1.00E+06	57	62	NIST	5.19	5.19	57	6	CCOC(=O)C(C)(C)C(C)O[Si](C)(C)C	CCMSLIB00000943149	1425777.367
694	EI	0	59	"N-Acetylanthranilic acid, 2TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943566	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""59.0"""",""""main.cluster index_upperinput"""":""""59.0""""}"""	"InChI=1S/C15H25NO3Si2/c1-12(17)16(20(2,3)4)14-11-9-8-10-13(14)15(18)19-21(5,6)7/h8-11H,1-7H3"	EI	EI	EI	3	323.137	0.756125	1.00E+06	59	145	NIST	5.23	5.23	59	8	CC(=O)N(C1=CC=CC=C1C(=O)O[Si](C)(C)C)[Si](C)(C)C	CCMSLIB00000943566	5.37E+08
552	EI	0	61	"Ethanone, 1-[4-(3-pyridyl)-2-thienyl]-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000887892	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""61.0"""",""""main.cluster index_upperinput"""":""""61.0""""}"""	"InChI=1S/C11H9NOS/c1-8(13)11-5-10(7-14-11)9-3-2-4-12-6-9/h2-7H,1H3"	EI	EI	EI	3	203.04	0.76398	1.00E+06	61	156	NIST	5.28	5.28	61	6	CC(=O)C1=CC(=CS1)C2=CN=CC=C2	CCMSLIB00000887892	9.14E+07
553	EI	0	62	tert-Butylpentamethyldisiloxane	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000989833	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""62.0"""",""""main.cluster index_upperinput"""":""""62.0""""}"""	"InChI=1S/C9H24OSi2/c1-9(2,3)12(7,8)10-11(4,5)6/h1-8H3"	EI	EI	EI	3	204.137	0.845607	1.00E+06	62	166	NIST	5.28	5.28	62	7	CC(C)(C)[Si](C)(C)O[Si](C)(C)C	CCMSLIB00000989833	8.20E+07
554	EI	0	63	"Glycyl-l-phenylalanine, N-isobutoxycarbonyl-, isobutyl ester"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001049051	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""63.0"""",""""main.cluster index_upperinput"""":""""63.0""""}"""	"InChI=1S/C21H34N2O4/c1-15(2)13-26-20(24)19(11-18-9-7-6-8-10-18)23-17(5)12-22-21(25)27-14-16(3)4/h6-10,15-17,19,23H,11-14H2,1-5H3,(H,22,25)"	EI	EI	EI	3	378.252	0.529873	1.00E+06	63	165	NIST	5.36	5.36	63	6	CC(C)COC(=O)C(CC1=CC=CC=C1)NC(C)CNC(=O)OCC(C)C	CCMSLIB00001049051	1.94E+07
555	EI	0	64	"Methyl 2,5,8,11,14,17,20,23,26,29-decaoxahentriacontan-31-oate"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000955459	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""64.0"""",""""main.cluster index_upperinput"""":""""64.0""""}"""	"InChI=1S/C22H44O12/c1-24-3-4-26-5-6-27-7-8-28-9-10-29-11-12-30-13-14-31-15-16-32-17-18-33-19-20-34-21-22(23)25-2/h3-21H2,1-2H3"	EI	EI	EI	3	500.283	0.609813	1.00E+06	64	52	NIST	5.36	5.36	64	6	COCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(=O)OC	CCMSLIB00000955459	1.58E+07
556	EI	0	65	"(2-Methoxyethoxy)acetic acid, TBDMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000955141	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""65.0"""",""""main.cluster index_upperinput"""":""""65.0""""}"""	"InChI=1S/C11H24O4Si/c1-11(2,3)16(5,6)15-10(12)9-14-8-7-13-4/h7-9H2,1-6H3"	EI	EI	EI	3	248.144	0.726955	1.00E+06	65	167	NIST	5.44	5.44	65	6	CC(C)(C)[Si](C)(C)OC(=O)COCCOC	CCMSLIB00000955141	1.41E+07
557		0	67					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""67.0"""",""""main.cluster index_upperinput"""":""""67.0""""}"""									67	104		5.49	5.49	67				4506399.399
482	EI	0	68	"2,3-Dihydroindole-2-one, 5-methoxy-1,3-dimethyl-3-(dimethylamino)methyl"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000958806	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""68.0"""",""""main.cluster index_upperinput"""":""""68.0""""}"""	"InChI=1S/C14H20N2O2/c1-14(9-15(2)3)11-8-10(18-5)6-7-12(11)16(4)13(14)17/h6-8H,9H2,1-5H3"	EI	EI	EI	3	248.152	0.768087	1.00E+06	68	133	NIST	5.49	5.49	68	6	CC1(C2=C(C=CC(=C2)OC)N(C1=O)C)CN(C)C	CCMSLIB00000958806	3608166.691
443	EI	0	70	"1,3-Dioxolane, 2-(3-bromo-3-buten-1-yl)-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000945805	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""70.0"""",""""main.cluster index_upperinput"""":""""70.0""""}"""	"InChI=1S/C7H11BrO2/c1-6(8)2-3-7-9-4-5-10-7/h7H,1-5H2"	EI	EI	EI	3	205.994	0.723218	1.00E+06	70	135	NIST	5.62	5.62	70	6	C=C(CCC1OCCO1)Br	CCMSLIB00000945805	5.21E+07
442		0	72					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""72.0"""",""""main.cluster index_upperinput"""":""""72.0""""}"""									72	135		5.73	5.73	72				1.01E+07
441		0	73					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""73.0"""",""""main.cluster index_upperinput"""":""""73.0""""}"""									73	72		5.73	5.73	73				5749735.751
440	EI	0	75	"Hydrazine, 1,1-dimethyl-2-(3-methylbutyl)-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000955235	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""75.0"""",""""main.cluster index_upperinput"""":""""75.0""""}"""	"InChI=1S/C7H18N2/c1-7(2)5-6-8-9(3)4/h7-8H,5-6H2,1-4H3"	EI	EI	EI	3	130.147	0.759934	1.00E+06	75	97	NIST	5.83	5.83	75	6	CC(C)CCNN(C)C	CCMSLIB00000955235	3485192.697
439	EI	0	76	"L-Phenylalanine, N-[(1,3-dihydro-1,3-dioxo-2H-isoindol-2-yl)acetyl]-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001041874	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""76.0"""",""""main.cluster index_upperinput"""":""""76.0""""}"""	"InChI=1S/C19H16N2O5/c22-16(20-15(19(25)26)10-12-6-2-1-3-7-12)11-21-17(23)13-8-4-5-9-14(13)18(21)24/h1-9,15H,10-11H2,(H,20,22)(H,25,26)/t15-/m0/s1"	EI	EI	EI	3	352.106	0.619346	1.00E+06	76	98	NIST	5.83	5.83	76	7	C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)CN2C(=O)C3=CC=CC=C3C2=O	CCMSLIB00001041874	521589.0738
438		0	77					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""77.0"""",""""main.cluster index_upperinput"""":""""77.0""""}"""									77	126		5.92	5.92	77				2.07E+07
447	EI	0	78	"Esculetin, 2TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000941033	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""78.0"""",""""main.cluster index_upperinput"""":""""78.0""""}"""	"InChI=1S/C15H22O4Si2/c1-20(2,3)18-13-9-11-7-8-15(16)17-12(11)10-14(13)19-21(4,5)6/h7-10H,1-6H3"	EI	EI	EI	3	322.106	0.87258	1.00E+06	78	63	NIST	5.92	5.92	78	6	C[Si](C)(C)OC1=C(C=C2C(=C1)C=CC(=O)O2)O[Si](C)(C)C	CCMSLIB00000941033	1.03E+07
446	EI	0	79	"Silanol, trimethyl-, carbonate (2:1)"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000990351	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""79.0"""",""""main.cluster index_upperinput"""":""""79.0""""}"""	"InChI=1S/C7H18O3Si2/c1-11(2,3)9-7(8)10-12(4,5)6/h1-6H3"	EI	EI	EI	3	206.079	0.795764	1.00E+06	79	153	NIST	5.96	5.96	79	6	C[Si](C)(C)OC(=O)O[Si](C)(C)C	CCMSLIB00000990351	5622495.351
308	EI	0	80	"acetic acid, 2-[2-[(trimethylsilyl)oxy]ethoxy]-, trimethylsilyl ester"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000940324	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""80.0"""",""""main.cluster index_upperinput"""":""""80.0""""}"""	"InChI=1S/C10H24O4Si2/c1-15(2,3)13-8-7-12-9-10(11)14-16(4,5)6/h7-9H2,1-6H3"	EI	EI	EI	3	264.121	0.803556	1.00E+06	80	134	NIST	5.96	5.96	80	7	C[Si](C)(C)OCCOCC(=O)O[Si](C)(C)C	CCMSLIB00000940324	1929715.315
306		0	82					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""82.0"""",""""main.cluster index_upperinput"""":""""82.0""""}"""									82	126		6.05	6.05	82				2968420.679
307	EI	0	83	1-Pentamethyldisilyloxy-3-phenylprop-2-ene	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000989620	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""83.0"""",""""main.cluster index_upperinput"""":""""83.0""""}"""	"InChI=1S/C14H24OSi2/c1-16(2,3)17(4,5)15-13-9-12-14-10-7-6-8-11-14/h6-12H,13H2,1-5H3/b12-9+"	EI	EI	EI	3	264.137	0.747601	1.00E+06	83	95	NIST	6.05	6.05	83	6	C[Si](C)(C)[Si](C)(C)OC/C=C/C1=CC=CC=C1	CCMSLIB00000989620	2935847.159
312		0	84					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""84.0"""",""""main.cluster index_upperinput"""":""""84.0""""}"""									84	31		6.1	6.1	84				3996078.364
313		0	85					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""85.0"""",""""main.cluster index_upperinput"""":""""85.0""""}"""									85	161		6.1	6.1	85				3340690.017
310		0	86					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""86.0"""",""""main.cluster index_upperinput"""":""""86.0""""}"""									86	63		6.1	6.1	86				1593167.286
311	EI	0	87	"N6-Methyl-lysine, 3TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943118	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""87.0"""",""""main.cluster index_upperinput"""":""""87.0""""}"""	"InChI=1S/C16H40N2O2Si3/c1-18(22(5,6)7)14-12-11-13-15(17-21(2,3)4)16(19)20-23(8,9)10/h15,17H,11-14H2,1-10H3"	EI	EI	EI	3	376.24	0.622152	1.00E+06	87	149	NIST	6.1	6.1	87	6	CN(CCCCC(C(=O)O[Si](C)(C)C)N[Si](C)(C)C)[Si](C)(C)C	CCMSLIB00000943118	1142712.44
301		0	88					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""88.0"""",""""main.cluster index_upperinput"""":""""88.0""""}"""									88	174		6.2	6.2	88				1.47E+09
302		0	89					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""89.0"""",""""main.cluster index_upperinput"""":""""89.0""""}"""									89	172		6.23	6.23	89				1.53E+09
186		0	92					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""92.0"""",""""main.cluster index_upperinput"""":""""92.0""""}"""									92	134		6.34	6.34	92				1.59E+07
187	EI	0	95	"Carbonic acid, 2,5-dichlorophenyl 2-methoxyethyl ester"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000955629	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""95.0"""",""""main.cluster index_upperinput"""":""""95.0""""}"""	"InChI=1S/C10H10Cl2O4/c1-14-4-5-15-10(13)16-9-6-7(11)2-3-8(9)12/h2-3,6H,4-5H2,1H3"	EI	EI	EI	3	263.996	0.805172	1.00E+06	95	163	NIST	6.45	6.45	95	7	COCCOC(=O)OC1=C(C=CC(=C1)Cl)Cl	CCMSLIB00000955629	3.37E+07
189	EI	0	96	"Trisiloxane, 1,1,3,3,5,5-hexamethyl-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001026483	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""96.0"""",""""main.cluster index_upperinput"""":""""96.0""""}"""	"InChI=1S/C6H20O2Si3/c1-9(2)7-11(5,6)8-10(3)4/h9-10H,1-6H3"	EI	EI	EI	3	208.077	0.796805	1.00E+06	96	98	NIST	6.51	6.51	96	6	C[SiH](C)O[Si](C)(C)O[SiH](C)C	CCMSLIB00001026483	6978138.361
185		0	98					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""98.0"""",""""main.cluster index_upperinput"""":""""98.0""""}"""									98	57		6.51	6.51	98				3961323.864
184	EI	0	99	"Silane, [(1-methoxy-1,3-propanediyl)bis(oxy)]bis[trimethyl-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943651	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""99.0"""",""""main.cluster index_upperinput"""":""""99.0""""}"""	"InChI=1S/C10H26O3Si2/c1-11-10(13-15(5,6)7)8-9-12-14(2,3)4/h10H,8-9H2,1-7H3"	EI	EI	EI	3	250.142	0.890088	1.00E+06	99	144	NIST	6.58	6.58	99	10	COC(CCO[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000943651	1.41E+09
143		0	100					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""100.0"""",""""main.cluster index_upperinput"""":""""100.0""""}"""									100	149		6.58	6.58	100				2.26E+08
564	EI	0	101	2-Methylamino-N-phenyl-acetamide	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000970969	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""101.0"""",""""main.cluster index_upperinput"""":""""101.0""""}"""	"InChI=1S/C9H12N2O/c1-10-7-9(12)11-8-5-3-2-4-6-8/h2-6,10H,7H2,1H3,(H,11,12)"	EI	EI	EI	3	164.095	0.826085	1.00E+06	101	88	NIST	6.71	6.71	101	6	CNCC(=O)NC1=CC=CC=C1	CCMSLIB00000970969	1.54E+07
142	EI	0	102	"L-Leucine, TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000930860	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""102.0"""",""""main.cluster index_upperinput"""":""""102.0""""}"""	"InChI=1S/C9H21NO2Si/c1-7(2)6-8(10)9(11)12-13(3,4)5/h7-8H,6,10H2,1-5H3"	EI	EI	EI	3	203.134	0.775663	1.00E+06	102	113	NIST	6.71	6.71	102	6	CC(C)CC(C(=O)O[Si](C)(C)C)N	CCMSLIB00000930860	1.42E+07
146	EI	0	104	"Propane, 1,2-bis(2-methoxy-2-methylethoxy)-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000944002	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""104.0"""",""""main.cluster index_upperinput"""":""""104.0""""}"""	"InChI=1S/C11H24O4/c1-9(12-4)6-14-7-11(3)15-8-10(2)13-5/h9-11H,6-8H2,1-5H3"	EI	EI	EI	3	220.167	0.707467	1.00E+06	104	86	NIST	6.71	6.71	104	6	CC(COCC(C)OCC(C)OC)OC	CCMSLIB00000944002	9788093.277
147	EI	0	105	"Molybdenum, tetrakis[.mu.-(acetato-O:O')]di-, (Mo-Mo)"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000970001	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""105.0"""",""""main.cluster index_upperinput"""":""""105.0""""}"""	"InChI=1S/4C2H4O2.2Mo/c4*1-2(3)4;;/h4*1H3,(H,3,4);;/q;;;;2*+2/p-4"	EI	EI	EI	3	431.864	0.617582	1.00E+06	105	79	NIST	6.71	6.71	105	6	CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Mo+2].[Mo+2]	CCMSLIB00000970001	7153822.214
145	EI	0	106	"(R)-3-Hydroxybutyric acid, 2TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000990326	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""106.0"""",""""main.cluster index_upperinput"""":""""106.0""""}"""	"InChI=1S/C10H24O3Si2/c1-9(12-14(2,3)4)8-10(11)13-15(5,6)7/h9H,8H2,1-7H3"	EI	EI	EI	3	248.126	0.976145	1.00E+06	106	172	NIST	6.78	6.78	106	13	CC(CC(=O)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000990326	5.16E+07
139	EI	0	108	"Ethanesulfonic acid, 2-[(trimethylsilyl)oxy]-, trimethylsilyl ester"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000942615	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""108.0"""",""""main.cluster index_upperinput"""":""""108.0""""}"""	"InChI=1S/C8H22O4SSi2/c1-14(2,3)11-7-8-13(9,10)12-15(4,5)6/h7-8H2,1-6H3"	EI	EI	EI	3	270.078	0.920561	1.00E+06	108	83	NIST	6.88	6.88	108	9	C[Si](C)(C)OCCS(=O)(=O)O[Si](C)(C)C	CCMSLIB00000942615	1678477.278
